treat_pay,treat_soc,treat_arg,treat_info,treat_min,nudge,control,intention1,intention2_1,intention3,vaccinated,clicked,gap1,already_vacced,female,age,age_band,region,covid1_1,covid1_2,covid2_1,covid2_2,covid2_3,covid2_4,civilstatus,civilstatus_d1,civilstatus_d2,civilstatus_d3,civilstatus_d4,civilstatus_d5,education,education_d1,education_d2,education_d3,education_d4,education_d5,education_d6,occupation,occupation_d1,occupation_d2,occupation_d3,occupation_d4,occupation_d5,mother,mother_d1,mother_d2,mother_d3,mother_d4,mother_d5,mother_d6,mother_d7,mother_d8,father,father_d1,father_d2,father_d3,father_d4,father_d5,father_d6,father_d7,father_d8,income,income_d1,income_d2,income_d3,income_d4,income_d5,income_d6,income_d7,income_d8,income_d9,income_d10,income_d11,income_d12,haschildren,dist_survey_rollout,dist_datamerge,largeregions,vacc_dist_cens,vaccinated_10d,vaccinated_20d,vaccinated_30d,vaccinated_40d,vaccinated_50d,vaccinated_rollout,vaccinated_incentives,week_num,falk1_1,falk1_2,falk1_3,falk2_1,falk2_2,falk2_3,falk2_4,belief_prot_death,belief_cause_death,treatment,single,university,foreign,unemployed
0,0,0,1,0,1,0,100,100,1,100,0,0,0,1,28,30,19,0,1,5,1,1,1,2,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47500,0,0,0,0,0,0,0,0,0,1,0,0,0,6,37,Västsverige,4,100,100,100,100,100,100,100,3198,10,11,11,11,8,11,9,8,2,3,0,0,0,0
0,0,0,1,0,1,0,100,80,4,0,0,100,0,0,23,25,12,0,0,4,2,2,1,2,0,1,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,37,Stockholm,30,0,0,0,0,0,0,0,3198,7,9,6,11,1,1,4,8,1,3,0,1,0,0
0,0,1,0,0,1,0,100,94,3,100,1,0,0,1,22,25,19,0,0,5,1,2,1,2,0,1,0,0,0,4,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,6,37,Västsverige,20,0,100,100,100,100,100,100,3198,11,6,6,11,6,8,7,NA,NA,2,0,1,0,0
0,1,0,0,0,1,0,100,100,3,100,0,0,0,0,26,30,19,0,0,4,1,2,5,3,0,0,1,0,0,3,0,0,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,0,6,37,Västsverige,3,100,100,100,100,100,100,100,3198,5,4,5,10,4,8,6,NA,NA,1,0,0,0,0
0,0,0,1,0,1,0,100,100,1,100,0,0,0,1,25,30,12,0,0,5,1,1,4,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,0,7,37,Stockholm,17,0,100,100,100,100,100,100,3198,11,7,9,11,5,9,11,7,1,3,1,1,0,0
0,1,0,0,0,1,0,100,100,1,100,0,0,0,1,24,25,14,0,0,5,1,1,1,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,-8,37,Östra Mellansverige,6,100,100,100,100,100,100,100,3198,9,7,9,11,8,9,9,NA,NA,1,0,1,0,0
0,0,0,0,1,0,0,100,100,2,100,0,0,0,1,26,30,15,0,0,5,1,1,3,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,13,37,Norra Mellansverige,3,100,100,100,100,100,100,100,3198,11,6,8,9,8,10,8,NA,NA,4,1,0,0,0
0,0,0,0,1,0,0,100,100,2,100,0,0,0,1,27,30,2,0,0,4,2,1,1,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,0,19,37,Norra Mellansverige,7,100,100,100,100,100,100,100,3198,7,3,5,9,2,3,9,NA,NA,4,1,1,0,0
0,0,0,0,0,0,1,100,90,1,100,0,0,0,1,21,25,12,0,0,3,1,2,5,5,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,1,-3,37,Stockholm,3,100,100,100,100,100,100,100,3198,9,8,6,11,7,4,7,NA,NA,5,0,0,0,0
0,0,0,0,1,0,0,100,100,1,100,0,0,0,1,24,25,14,1,0,5,1,2,1,3,0,0,1,0,0,4,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,-8,37,Östra Mellansverige,3,100,100,100,100,100,100,100,3198,11,8,9,11,7,7,4,NA,NA,4,0,1,0,0
0,1,0,0,0,1,0,0,0,10,0,0,NA,0,1,23,25,19,0,0,3,3,3,3,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,0,1,6,37,Västsverige,30,0,0,0,0,0,0,0,3198,9,2,1,10,6,11,6,NA,NA,1,1,0,0,1
0,0,1,0,0,1,0,100,100,1,100,0,0,0,0,29,30,8,1,0,4,3,1,1,3,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,5,37,Småland med öarna,0,100,100,100,100,100,100,100,3198,11,9,6,11,11,11,1,NA,NA,2,0,0,0,0
0,0,0,0,0,0,1,100,91,4,100,0,0,0,0,28,30,14,0,0,4,2,2,1,4,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,11,37,Östra Mellansverige,10,100,100,100,100,100,100,100,3198,6,5,8,9,6,3,6,NA,NA,5,0,0,0,0
0,0,0,0,0,0,1,100,100,3,100,0,0,0,1,29,30,12,1,0,5,1,2,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,11,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,1,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,7,37,Stockholm,18,0,100,100,100,100,100,100,3198,11,11,11,11,3,5,6,NA,NA,5,0,1,1,0
0,0,0,1,0,1,0,0,0,9,0,0,NA,0,1,28,30,11,0,0,2,3,5,3,4,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,1,6,37,Sydsverige,30,0,0,0,0,0,0,0,3198,11,1,8,11,7,9,8,0,2,3,0,0,0,0
0,0,0,1,0,1,0,0,1,10,0,0,NA,0,0,28,30,11,0,0,1,3,5,2,3,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,1,6,37,Sydsverige,30,0,0,0,0,0,0,0,3198,5,9,9,11,8,4,8,0,0,3,0,0,0,0
0,0,1,0,0,1,0,100,100,1,100,0,0,0,1,25,30,12,0,0,4,4,2,2,3,0,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,7,37,Stockholm,3,100,100,100,100,100,100,100,3198,4,8,7,9,10,9,9,NA,NA,2,0,0,0,0
0,0,0,0,0,0,1,100,70,3,0,0,100,0,0,19,20,11,0,0,4,1,1,1,5,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,Sydsverige,30,0,0,0,0,0,0,0,3198,8,6,8,11,8,10,9,NA,NA,5,0,0,0,0
0,0,0,0,0,0,1,100,80,2,100,0,0,0,0,29,30,19,1,0,5,1,1,2,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,0,6,37,Västsverige,8,100,100,100,100,100,100,100,3198,9,9,7,8,5,8,10,NA,NA,5,0,1,0,0
0,0,0,0,0,0,1,100,100,3,100,0,0,0,1,25,30,11,1,0,4,1,3,1,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,6,37,Sydsverige,20,0,100,100,100,100,100,100,3198,10,8,7,11,5,8,8,NA,NA,5,1,0,0,0
0,0,1,0,0,1,0,100,90,2,100,1,0,0,1,28,30,12,0,0,3,2,4,1,2,0,1,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,8,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,7,37,Stockholm,15,0,100,100,100,100,100,100,3198,11,9,9,11,11,9,8,NA,NA,2,0,0,1,0
0,1,0,0,0,1,0,100,100,1,100,0,0,0,0,18,20,21,1,0,5,1,1,3,5,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,37,Östra Mellansverige,7,100,100,100,100,100,100,100,3198,6,10,9,11,9,10,5,NA,NA,1,0,0,0,0
0,0,0,1,0,1,0,100,100,2,100,0,0,0,0,28,30,7,0,0,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,6,37,Småland med öarna,9,100,100,100,100,100,100,100,3198,4,9,11,11,6,4,8,9,2,3,1,1,0,0
1,0,0,0,0,0,0,100,75,4,100,0,0,0,1,19,20,12,0,0,5,1,1,1,5,0,0,0,0,1,5,0,0,0,0,1,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,37,Stockholm,16,0,100,100,100,100,100,100,3198,8,9,6,8,6,4,7,NA,NA,0,0,1,0,0
0,1,0,0,0,1,0,100,100,1,100,0,0,0,0,22,25,11,0,0,2,3,4,4,3,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,Sydsverige,3,100,100,100,100,100,100,100,3198,9,8,9,11,9,9,5,NA,NA,1,0,0,0,0
0,0,0,1,0,1,0,0,5,9,0,0,NA,0,1,28,30,14,0,0,3,1,4,5,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,11,37,Östra Mellansverige,30,0,0,0,0,0,0,0,3198,9,7,6,11,8,11,7,0,3,3,1,0,0,0
0,0,0,0,0,0,1,100,100,3,100,0,0,0,1,24,25,3,0,0,5,1,1,1,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,37,Småland med öarna,21,0,0,100,100,100,100,100,3198,11,8,7,11,7,11,7,NA,NA,5,1,1,0,0
0,0,0,1,0,1,0,0,30,3,100,0,NA,0,1,25,30,6,1,0,4,1,3,1,3,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,37,Mellersta Norrland,8,100,100,100,100,100,100,100,3198,11,6,9,11,6,10,6,8,0,3,0,0,0,0
0,0,0,1,0,1,0,0,64,5,100,0,NA,0,1,29,30,12,0,0,5,1,3,1,4,0,0,0,1,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,1,7,37,Stockholm,9,100,100,100,100,100,100,100,3198,11,6,11,11,4,4,4,6,0,3,0,1,0,0
0,1,0,0,0,1,0,100,100,2,100,0,0,0,1,22,25,11,0,0,4,1,2,4,1,1,0,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,Sydsverige,8,100,100,100,100,100,100,100,3198,8,2,8,9,3,10,3,NA,NA,1,1,0,0,0
0,0,0,0,0,0,1,100,100,1,100,0,0,0,0,26,30,4,0,0,5,1,1,2,1,1,0,0,0,0,5,0,0,0,0,1,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,7,37,Norra Mellansverige,4,100,100,100,100,100,100,100,3198,8,9,8,11,4,8,6,NA,NA,5,1,1,0,0
0,0,0,1,0,1,0,0,25,8,0,0,NA,0,1,27,30,18,1,0,4,1,4,1,1,1,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,10,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,0,37500,0,0,0,0,0,0,0,1,0,0,0,0,0,5,37,Östra Mellansverige,30,0,0,0,0,0,0,0,3198,10,4,9,10,5,11,6,0,0,3,1,1,1,0
0,0,0,0,0,0,1,100,100,1,100,0,0,0,0,23,25,12,0,0,2,3,2,1,3,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,37,Stockholm,9,100,100,100,100,100,100,100,3198,9,8,11,11,7,5,9,NA,NA,5,0,0,0,0
0,0,0,0,0,0,1,0,70,4,100,0,NA,0,0,27,30,11,0,0,3,3,4,3,3,0,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,6,37,Sydsverige,10,100,100,100,100,100,100,100,3198,8,8,8,8,8,8,8,NA,NA,5,0,0,0,0
0,0,0,0,0,0,1,100,69,3,0,0,100,0,0,25,30,19,0,0,2,1,5,5,1,1,0,0,0,0,4,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,6,37,Västsverige,30,0,0,0,0,0,0,0,3198,7,5,7,11,1,11,3,NA,NA,5,1,1,0,0
0,0,0,0,0,0,1,100,100,1,100,0,0,0,1,24,25,11,0,0,5,1,1,1,3,0,0,1,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,Sydsverige,7,100,100,100,100,100,100,100,3198,9,4,7,9,5,7,9,NA,NA,5,0,1,0,0
0,0,0,1,0,1,0,100,80,2,100,0,0,0,1,20,25,17,1,0,4,3,5,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,8,37,Mellersta Norrland,7,100,100,100,100,100,100,100,3198,7,8,8,11,9,5,10,3,1,3,1,0,0,0
0,0,0,1,0,1,0,0,29,6,0,0,NA,0,0,22,25,12,0,0,2,1,4,3,1,1,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,-3,37,Stockholm,30,0,0,0,0,0,0,0,3198,6,8,7,8,6,7,8,0,0,3,1,0,0,0
0,0,1,0,0,1,0,0,1,9,0,0,NA,0,1,22,25,15,0,0,2,1,5,1,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,0,1,8,37,Norra Mellansverige,30,0,0,0,0,0,0,0,3198,11,6,7,11,2,2,6,NA,NA,2,1,0,0,0
0,0,0,1,0,1,0,100,100,1,100,0,0,0,1,22,25,8,0,0,3,2,4,4,1,1,0,0,0,0,4,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,5,37,Småland med öarna,3,100,100,100,100,100,100,100,3198,11,8,11,11,11,1,11,8,1,3,1,1,0,0
0,0,0,1,0,1,0,100,96,2,100,0,0,0,1,20,25,12,0,0,4,1,2,1,3,0,0,1,0,0,4,0,0,0,1,0,0,3,0,0,1,0,0,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,37,Stockholm,8,100,100,100,100,100,100,100,3198,9,9,7,10,8,7,7,9,0,3,0,1,0,0
0,0,1,0,0,1,0,100,79,5,100,0,0,0,0,20,25,1,0,0,5,2,2,1,1,1,0,0,0,0,3,0,0,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,Sydsverige,23,0,0,100,100,100,100,100,3198,11,9,10,11,7,6,9,NA,NA,2,1,0,0,0
0,0,0,0,1,0,0,100,90,3,100,0,0,0,1,22,25,19,0,0,5,1,1,3,2,0,1,0,0,0,4,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,6,37,Västsverige,9,100,100,100,100,100,100,100,3198,11,9,11,11,9,9,9,NA,NA,4,0,1,0,0
0,0,0,1,0,1,0,100,100,1,100,0,0,0,1,26,30,8,0,0,4,3,4,2,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,5,37,Småland med öarna,1,100,100,100,100,100,100,100,3198,7,10,9,10,8,8,11,8,2,3,0,1,0,0
0,0,0,0,0,0,1,100,81,4,0,0,100,0,1,20,25,19,0,0,4,1,2,2,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,0,6,37,Västsverige,30,0,0,0,0,0,0,0,3198,9,9,9,9,7,3,8,NA,NA,5,1,0,0,0
0,0,0,0,0,0,1,100,81,1,0,0,100,0,1,27,30,21,0,0,1,1,4,1,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,4,37,Östra Mellansverige,30,0,0,0,0,0,0,0,3198,8,7,7,8,5,7,5,NA,NA,5,0,1,0,0
1,0,0,0,0,0,0,0,19,10,0,0,NA,0,0,28,30,11,1,0,5,3,1,1,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,6,37,Sydsverige,30,0,0,0,0,0,0,0,3198,7,9,11,11,8,11,7,NA,NA,0,1,0,0,0
0,0,1,0,0,1,0,100,73,6,0,0,100,0,1,18,20,12,0,0,4,1,3,3,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,-3,37,Stockholm,30,0,0,0,100,100,100,100,3198,9,6,10,9,10,7,9,NA,NA,2,1,0,0,0
0,0,0,1,0,1,0,100,91,3,0,0,100,0,1,23,25,19,0,0,5,1,2,2,1,1,0,0,0,0,5,0,0,0,0,1,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,0,0,6,37,Västsverige,30,0,0,0,0,0,0,0,3198,9,5,7,10,9,8,11,6,1,3,1,1,0,0
1,0,0,0,0,0,0,100,100,2,100,0,0,0,1,28,30,4,0,0,5,4,2,5,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,1,7,37,Norra Mellansverige,1,100,100,100,100,100,100,100,3198,8,6,7,9,8,7,9,NA,NA,0,0,1,0,0
0,0,0,0,0,0,1,100,56,2,0,0,100,0,1,29,30,11,0,0,3,3,4,1,3,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,6,37,Sydsverige,30,0,0,0,0,0,0,0,3198,9,6,6,11,7,5,5,NA,NA,5,0,0,0,0
0,0,0,0,1,0,0,100,100,1,100,0,0,0,0,29,30,19,0,0,5,2,2,1,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,1,6,37,Västsverige,1,100,100,100,100,100,100,100,3198,11,7,8,10,6,4,6,NA,NA,4,0,1,0,0
0,0,1,0,0,1,0,100,100,1,100,0,0,0,1,19,20,11,1,0,5,1,1,2,5,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17500,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37,Sydsverige,8,100,100,100,100,100,100,100,3198,9,10,8,11,9,4,9,NA,NA,2,0,0,0,0
0,0,0,1,0,1,0,0,0,8,0,0,NA,0,1,28,30,11,0,0,1,1,4,1,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,0,6,37,Sydsverige,30,0,0,0,0,0,0,0,3198,11,4,5,11,6,10,10,7,0,3,0,1,0,0
0,0,1,0,0,1,0,0,0,10,0,0,NA,0,1,25,30,7,1,0,3,3,3,3,3,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,1,0,0,0,0,0,0,6,37,Småland med öarna,30,0,0,0,0,0,0,0,3198,7,7,5,7,6,4,4,NA,NA,2,0,0,0,0
0,0,1,0,0,1,0,100,81,5,100,0,0,0,1,26,30,11,1,0,4,1,4,2,3,0,0,1,0,0,5,0,0,0,0,1,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,6,37,Sydsverige,20,0,100,100,100,100,100,100,3198,11,8,11,11,9,2,9,NA,NA,2,0,1,0,0
0,0,0,0,0,0,1,0,10,10,0,0,NA,0,1,29,30,11,1,0,3,1,5,1,3,0,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,1,6,37,Sydsverige,30,0,0,0,0,0,0,0,3198,11,8,8,10,10,9,9,NA,NA,5,0,0,0,0
0,0,0,1,0,1,0,100,99,2,100,0,0,0,1,26,30,12,0,0,4,1,2,1,4,0,0,0,1,0,3,0,0,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12500,0,0,1,0,0,0,0,0,0,0,0,0,0,7,37,Stockholm,6,100,100,100,100,100,100,100,3198,6,5,6,10,10,9,8,9,1,3,0,0,0,0
0,0,0,0,0,0,1,100,91,4,0,0,100,0,1,26,30,11,0,0,5,1,4,4,3,0,0,1,0,0,5,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,6,37,Sydsverige,30,0,0,0,0,0,0,0,3198,8,6,6,11,9,5,9,NA,NA,5,0,1,0,0
0,0,1,0,0,1,0,100,100,2,100,0,0,0,1,26,30,9,0,0,4,1,4,2,2,0,1,0,0,0,5,0,0,0,0,1,0,2,0,1,0,0,0,6,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,8,37,Småland med öarna,8,100,100,100,100,100,100,100,3198,4,4,11,7,8,5,8,NA,NA,2,0,1,0,1
0,0,0,0,0,0,1,100,72,6,0,0,100,0,1,22,25,16,1,1,4,3,4,4,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,27500,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,37,Övre norrland,30,0,0,0,0,0,0,0,3198,11,3,5,11,6,7,11,NA,NA,5,1,0,0,0
0,0,0,0,0,0,1,0,70,5,100,0,NA,0,1,26,30,19,0,0,5,1,2,3,1,1,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,0,0,6,37,Västsverige,10,100,100,100,100,100,100,100,3198,9,4,8,8,8,9,10,NA,NA,5,1,0,0,0
0,0,0,0,1,0,0,100,100,2,100,0,0,0,0,23,25,15,1,0,4,1,1,5,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22500,0,0,0,0,1,0,0,0,0,0,0,0,0,8,37,Norra Mellansverige,6,100,100,100,100,100,100,100,3198,8,10,9,11,8,4,5,NA,NA,4,1,0,0,0
